,PITCH_RESULT_KEY
249559,InPlay
264379,StrikeCalled
89982,StrikeSwinging
85822,FoulBall
21977,InPlay
18500,BallCalled
150302,StrikeSwinging
262970,BallCalled
141004,BallCalled
249423,BallCalled
244395,InPlay
123519,StrikeCalled
217370,FoulBall
16932,FoulBall
12457,BallCalled
257092,StrikeSwinging
125612,FoulBall
35421,BallCalled
229975,FoulBall
122779,InPlay
166884,BallCalled
242262,FoulBall
48237,InPlay
152778,StrikeCalled
61720,BallCalled
121401,BallCalled
252479,StrikeCalled
106498,BallCalled
164783,StrikeSwinging
149007,FoulBall
217031,BallCalled
124560,BallCalled
170129,StrikeCalled
142812,FoulBall
238684,InPlay
232740,BallCalled
46252,StrikeSwinging
249132,FoulBall
144441,BallCalled
47292,BallCalled
11918,BallCalled
224933,StrikeSwinging
217541,HitByPitch
99150,BallCalled
226535,InPlay
47329,BallCalled
10906,BallCalled
10881,StrikeCalled
62343,FoulBall
162650,InPlay
153722,FoulBall
189471,StrikeCalled
59815,BallCalled
115785,BallCalled
31181,BallCalled
14170,BallCalled
186881,BallCalled
21189,BallCalled
28967,InPlay
82487,BallCalled
188822,BallCalled
208431,BallCalled
13159,BallCalled
25110,StrikeCalled
212610,InPlay
36118,BallCalled
16503,FoulBall
138343,InPlay
228035,BallCalled
255456,StrikeSwinging
232270,BallCalled
99101,StrikeCalled
74056,BallCalled
230457,BallCalled
213657,StrikeSwinging
259582,BallCalled
72288,BallCalled
96656,InPlay
139411,StrikeSwinging
160687,InPlay
36604,StrikeCalled
31591,BallCalled
260527,InPlay
199436,BallCalled
38991,BallCalled
74032,InPlay
118104,InPlay
63824,StrikeSwinging
256117,BallCalled
7871,InPlay
171505,StrikeCalled
79623,InPlay
115137,InPlay
38269,BallCalled
138124,FoulBall
102933,FoulBall
22878,FoulBall
105184,BallCalled
209000,BallCalled
77695,BallCalled
150925,StrikeCalled
129665,FoulBall
157982,FoulBall
145832,StrikeCalled
2964,BallCalled
68476,BallCalled
228770,BallCalled
115034,StrikeCalled
256693,InPlay
104584,FoulBall
267128,BallCalled
102331,BallCalled
41401,StrikeSwinging
145030,InPlay
128506,StrikeSwinging
187987,StrikeCalled
216209,FoulBall
133322,StrikeCalled
189717,BallCalled
118270,BallCalled
254902,InPlay
178608,StrikeCalled
64947,BallCalled
168300,InPlay
2072,BallCalled
202497,BallCalled
91177,BallCalled
177525,BallCalled
88030,FoulBall
84523,BallCalled
53344,FoulBall
195968,StrikeSwinging
117217,StrikeCalled
37655,InPlay
28224,StrikeCalled
180092,BallCalled
134596,BallCalled
117779,BallCalled
1418,BallCalled
260978,BallCalled
157847,BallCalled
135590,BallCalled
144541,StrikeSwinging
37421,InPlay
110305,FoulBall
262813,FoulBall
150340,StrikeSwinging
69555,BallCalled
174500,InPlay
55128,StrikeSwinging
234831,InPlay
63960,BallCalled
136459,BallCalled
40860,StrikeSwinging
158225,BallCalled
36196,BallCalled
253398,InPlay
77591,StrikeSwinging
54805,StrikeCalled
187640,FoulBall
217833,BallCalled
117967,BallCalled
31592,StrikeSwinging
197328,StrikeSwinging
133194,FoulBall
28719,BallCalled
91307,InPlay
203263,BallCalled
14787,FoulBall
69384,BallCalled
198781,InPlay
203071,FoulBall
152548,StrikeCalled
26089,BallCalled
35306,InPlay
116183,StrikeCalled
153768,StrikeSwinging
110679,InPlay
145028,FoulBall
30819,BallCalled
115898,StrikeCalled
115008,StrikeCalled
170272,InPlay
218636,BallCalled
49712,StrikeCalled
152816,FoulBall
169883,FoulBall
253965,StrikeCalled
11320,StrikeSwinging
9845,StrikeSwinging
131301,StrikeCalled
250483,InPlay
130940,StrikeCalled
59565,FoulBall
202709,InPlay
171800,BallCalled
227024,StrikeCalled
175695,StrikeSwinging
145714,StrikeCalled
25184,BallCalled
75897,InPlay
12198,InPlay
67506,InPlay
39439,InPlay
101668,StrikeCalled
232862,FoulBall
121927,BallCalled
248861,StrikeCalled
123825,StrikeSwinging
145083,FoulBall
132632,FoulBall
6905,StrikeCalled
146229,BallCalled
18326,FoulBall
248390,StrikeSwinging
16968,FoulBall
7931,BallCalled
89948,StrikeSwinging
124442,StrikeCalled
240472,BallCalled
116672,StrikeCalled
170212,BallCalled
250533,StrikeCalled
28277,BallCalled
251636,FoulBall
66276,BallCalled
83489,FoulBall
14876,BallCalled
66529,InPlay
174957,StrikeCalled
196236,BallCalled
143498,InPlay
60968,FoulBall
235360,StrikeCalled
217346,StrikeCalled
168603,BallCalled
154377,BallCalled
69008,StrikeCalled
144517,FoulBall
119029,BallCalled
226268,BallCalled
221460,StrikeCalled
116608,StrikeCalled
189446,FoulBall
53748,BallCalled
259975,BallCalled
48967,FoulBall
200192,InPlay
98327,BallCalled
263018,StrikeCalled
106410,BallCalled
68965,BallCalled
132387,FoulBall
266109,BallCalled
222910,FoulBall
222872,StrikeCalled
64989,FoulBall
262734,FoulBall
178910,InPlay
171803,FoulBall
22784,BallCalled
56761,BallCalled
125432,FoulBall
209494,StrikeSwinging
183768,StrikeCalled
113471,BallCalled
198817,StrikeSwinging
22398,FoulBall
30757,BallCalled
51338,FoulBall
20426,InPlay
82451,BallCalled
244949,StrikeSwinging
190432,BallCalled
86317,StrikeSwinging
146021,FoulBall
38500,BallCalled
146261,StrikeCalled
183544,BallCalled
17382,BallCalled
44462,FoulBall
163350,BallCalled
107498,FoulBall
146539,FoulBall
140420,FoulBall
80296,StrikeCalled
46030,InPlay
154426,BallCalled
172383,BallCalled
143171,BallCalled
215888,StrikeSwinging
197154,FoulBall
239220,StrikeCalled
94900,StrikeCalled
245570,BallCalled
159256,InPlay
171201,BallCalled
41989,StrikeCalled
179315,StrikeSwinging
87157,BallCalled
164724,BallCalled
231483,InPlay
13081,StrikeCalled
156015,BallCalled
29942,InPlay
47934,StrikeSwinging
6978,StrikeSwinging
105772,InPlay
262214,BallCalled
134127,BallCalled
178392,BallCalled
56736,FoulBall
13318,BallCalled
140297,StrikeCalled
136974,StrikeCalled
104537,BallCalled
30651,InPlay
155199,StrikeCalled
161274,FoulBall
138647,BallCalled
62233,StrikeCalled
139844,FoulBall
102527,StrikeSwinging
65933,InPlay
254649,StrikeCalled
93146,StrikeCalled
87961,BallCalled
175758,BallCalled
181414,InPlay
78769,InPlay
134178,BallCalled
145445,StrikeSwinging
167918,InPlay
166382,StrikeCalled
172558,FoulBall
19724,BallCalled
244863,BallCalled
85826,InPlay
114683,FoulBall
90755,StrikeCalled
80628,InPlay
177685,FoulBall
10123,InPlay
145724,InPlay
142826,StrikeCalled
194778,InPlay
261906,StrikeSwinging
52682,FoulBall
63030,InPlay
27299,FoulBall
182288,InPlay
21537,BallCalled
220559,FoulBall
133180,InPlay
209382,InPlay
254317,InPlay
95766,BallCalled
185067,FoulBall
168430,BallCalled
252930,StrikeSwinging
263070,InPlay
168095,FoulBall
83883,BallCalled
40038,StrikeSwinging
89507,BallCalled
14841,BallCalled
266835,BallCalled
123072,FoulBall
247693,BallCalled
263505,InPlay
5756,StrikeCalled
186322,StrikeSwinging
49487,BallCalled
146675,BallCalled
181454,StrikeSwinging
236967,BallCalled
113366,BallCalled
69146,BallCalled
15024,BallCalled
129771,StrikeCalled
145108,FoulBall
103386,BallCalled
197684,StrikeSwinging
56435,FoulBall
191709,StrikeCalled
81648,StrikeSwinging
163547,StrikeCalled
139988,BallCalled
153074,InPlay
92283,StrikeSwinging
84941,InPlay
100018,BallCalled
266092,BallCalled
128060,StrikeSwinging
253409,FoulBall
142319,StrikeCalled
30370,StrikeCalled
71701,BallCalled
105406,BallCalled
242815,FoulBall
125148,BallCalled
55248,BallCalled
49104,BallCalled
116832,InPlay
82935,BallCalled
28827,StrikeSwinging
165110,StrikeSwinging
260226,StrikeCalled
97888,FoulBall
79329,StrikeCalled
22421,BallCalled
89367,BallCalled
46170,FoulBall
133232,StrikeSwinging
69035,BallCalled
214075,StrikeSwinging
203274,InPlay
126243,StrikeSwinging
243252,BallCalled
248729,StrikeCalled
252622,BallCalled
210216,BallCalled
259359,InPlay
138179,BallCalled
214788,StrikeCalled
196256,InPlay
118757,BallCalled
210672,BallCalled
31806,BallCalled
900,StrikeCalled
60519,BallCalled
186453,StrikeSwinging
186882,FoulBall
189011,BallCalled
145460,BallCalled
25590,BallCalled
17646,FoulBall
50496,BallCalled
248642,BallCalled
121459,BallCalled
61724,StrikeCalled
6694,BallCalled
23962,BallCalled
39781,StrikeCalled
177073,StrikeSwinging
205912,FoulBall
155342,BallCalled
191000,BallCalled
244205,BallCalled
151745,StrikeCalled
76221,StrikeCalled
226761,BallCalled
244155,InPlay
240907,FoulBall
94585,InPlay
219831,BallCalled
87608,StrikeSwinging
152743,BallCalled
260302,InPlay
19498,BallCalled
86456,BallCalled
164970,StrikeCalled
149208,FoulBall
206439,FoulBall
206105,BallCalled
22910,FoulBall
163789,InPlay
113273,StrikeSwinging
148533,FoulBall
79105,StrikeSwinging
131867,BallCalled
38098,BallCalled
153481,BallCalled
8036,FoulBall
50389,StrikeSwinging
168334,BallCalled
22039,BallCalled
242392,FoulBall
172804,BallCalled
264805,StrikeSwinging
260116,FoulBall
55921,FoulBall
212984,BallCalled
26916,InPlay
163069,StrikeSwinging
5047,StrikeCalled
222582,StrikeCalled
85715,FoulBall
14677,BallCalled
184966,FoulBall
10246,FoulBall
200916,FoulBall
243068,BallCalled
105568,BallCalled
66376,BallCalled
153916,FoulBall
156067,BallCalled
33891,FoulBall
43365,FoulBall
48560,FoulBall
253837,StrikeSwinging
170942,StrikeCalled
10651,InPlay
23014,StrikeCalled
127617,FoulBall
126225,HitByPitch
20873,InPlay
132347,StrikeCalled
64783,InPlay
31450,InPlay
33756,InPlay
147589,InPlay
64451,BallCalled
212877,InPlay
91856,InPlay
73917,BallCalled
113124,BallCalled
154786,BallCalled
10027,BallCalled
185601,BallCalled
94910,FoulBall
59156,BallCalled
44361,InPlay
13346,BallCalled
232630,BallCalled
96132,InPlay
106038,InPlay
23402,FoulBall
198009,BallCalled
232077,FoulBall
213085,BallCalled
218062,InPlay
254994,BallCalled
176668,FoulBall
248874,BallCalled
262602,BallCalled
250817,StrikeSwinging
42641,StrikeCalled
7960,FoulBall
138379,StrikeSwinging
232381,StrikeCalled
35740,FoulBall
138209,FoulBall
188092,StrikeSwinging
210410,BallCalled
109771,InPlay
219585,BallCalled
249908,BallCalled
70405,BallCalled
153730,BallCalled
204115,InPlay
91397,FoulBall
228970,FoulBall
94986,StrikeSwinging
80263,FoulBall
244488,BallCalled
28712,StrikeSwinging
71564,FoulBall
119723,StrikeSwinging
88576,StrikeCalled
55743,FoulBall
82395,InPlay
137180,InPlay
263045,StrikeCalled
102313,InPlay
105862,StrikeCalled
250130,FoulBall
93603,FoulBall
23315,BallCalled
223100,StrikeCalled
225753,InPlay
216223,InPlay
192560,StrikeSwinging
149870,BallCalled
30390,StrikeCalled
51250,BallCalled
15382,BallCalled
260244,BallCalled
207295,InPlay
212949,BallCalled
253864,InPlay
7560,BallCalled
114611,BallCalled
162670,BallCalled
7052,BallCalled
44982,BallCalled
192013,StrikeSwinging
180435,StrikeSwinging
64091,BallCalled
47909,InPlay
167609,InPlay
102788,FoulBall
13389,FoulBall
176256,BallCalled
37900,FoulBall
132274,StrikeCalled
261490,InPlay
106094,StrikeCalled
1779,InPlay
25145,StrikeCalled
128293,StrikeSwinging
237197,InPlay
267051,BallCalled
25199,HitByPitch
193132,StrikeSwinging
174281,FoulBall
112116,BallCalled
197389,FoulBall
10114,BallCalled
201928,StrikeCalled
60721,InPlay
188541,FoulBall
103733,BallCalled
2664,BallCalled
188487,InPlay
45994,StrikeSwinging
228853,FoulBall
247748,BallCalled
35911,BallCalled
115515,BallCalled
251434,InPlay
245131,BallCalled
105003,BallCalled
130578,BallCalled
11982,StrikeSwinging
815,BallCalled
148359,StrikeSwinging
84281,StrikeCalled
5441,StrikeSwinging
140173,BallCalled
69576,StrikeSwinging
85352,StrikeCalled
244985,InPlay
138518,StrikeSwinging
90312,BallCalled
28249,BallCalled
168809,BallCalled
11522,StrikeCalled
45556,BallCalled
136185,StrikeSwinging
176726,StrikeCalled
242480,InPlay
158277,InPlay
166985,BallCalled
98929,StrikeCalled
224710,InPlay
242285,StrikeSwinging
261778,FoulBall
19439,StrikeCalled
115697,BallCalled
164309,BallCalled
58149,BallCalled
15980,StrikeSwinging
82163,InPlay
115231,FoulBall
85341,BallCalled
60576,FoulBall
143539,BallCalled
196433,FoulBall
245867,FoulBall
139403,StrikeSwinging
57148,InPlay
73103,StrikeCalled
123156,FoulBall
219198,InPlay
135285,BallCalled
229005,StrikeCalled
111349,BallCalled
111761,BallCalled
192638,FoulBall
213836,StrikeCalled
200835,InPlay
82150,BallCalled
59953,BallCalled
9888,StrikeSwinging
254588,StrikeCalled
187801,FoulBall
145808,InPlay
85809,BallCalled
25941,StrikeCalled
212234,BallCalled
181500,BallCalled
151208,StrikeSwinging
149632,BallCalled
264521,StrikeCalled
133117,BallCalled
69131,BallCalled
184817,InPlay
141609,StrikeCalled
75557,FoulBall
236360,FoulBall
263100,StrikeCalled
19575,StrikeCalled
115866,StrikeCalled
207810,BallCalled
257477,InPlay
27997,InPlay
105332,BallCalled
161271,FoulBall
250829,StrikeSwinging
201524,FoulBall
51702,BallCalled
26469,InPlay
242276,BallCalled
194212,StrikeSwinging
131947,BallCalled
50909,BallCalled
167250,StrikeSwinging
157826,FoulBall
248232,InPlay
143516,InPlay
243952,BallCalled
19792,FoulBall
178576,BallCalled
19480,BallCalled
24951,BallCalled
25989,InPlay
237570,StrikeCalled
121613,BallCalled
29135,BallCalled
194414,StrikeCalled
254507,BallCalled
233914,StrikeSwinging
91494,BallCalled
164990,StrikeSwinging
120155,BallCalled
174689,StrikeSwinging
250032,BallCalled
233174,BallCalled
267026,StrikeCalled
198073,StrikeSwinging
63098,BallCalled
82922,StrikeSwinging
117375,FoulBall
148370,BallCalled
32461,BallCalled
157399,BallCalled
120548,BallCalled
192475,BallCalled
185505,InPlay
97037,InPlay
258832,BallCalled
4573,BallCalled
155797,StrikeCalled
6297,InPlay
122210,BallCalled
210850,BallCalled
196184,FoulBall
95437,BallCalled
174092,FoulBall
81980,FoulBall
231811,InPlay
188205,StrikeCalled
2568,StrikeSwinging
129921,InPlay
7133,StrikeCalled
61938,FoulBall
163437,StrikeSwinging
230208,BallCalled
22990,BallCalled
142981,BallCalled
109577,StrikeCalled
145932,StrikeCalled
146077,InPlay
170934,StrikeSwinging
39965,BallCalled
166026,BallCalled
66779,FoulBall
244152,BallCalled
36514,BallCalled
121137,StrikeCalled
264222,FoulBall
33526,BallCalled
260983,InPlay
264322,StrikeCalled
184818,BallCalled
12972,InPlay
19985,StrikeCalled
72758,StrikeSwinging
225930,InPlay
82661,FoulBall
51844,StrikeCalled
262922,StrikeSwinging
244063,BallCalled
142150,BallCalled
121332,FoulBall
234586,StrikeCalled
48059,StrikeCalled
70297,StrikeSwinging
160363,BallCalled
175994,StrikeCalled
235879,StrikeSwinging
189504,StrikeSwinging
217676,StrikeSwinging
194460,StrikeSwinging
171355,StrikeCalled
152558,StrikeSwinging
104752,StrikeCalled
216519,InPlay
18738,BallCalled
151368,BallCalled
3545,BallCalled
28053,StrikeCalled
150628,StrikeCalled
82589,StrikeCalled
176900,BallCalled
217918,BallCalled
215152,InPlay
107059,BallCalled
109147,BallCalled
61476,BallCalled
142116,BallCalled
175356,InPlay
259146,BallCalled
65009,BallCalled
34500,FoulBall
131336,FoulBall
127986,InPlay
61918,BallCalled
33084,BallCalled
32003,BallCalled
92311,InPlay
7853,StrikeSwinging
117700,FoulBall
17361,FoulBall
211496,BallCalled
22935,StrikeCalled
4466,StrikeCalled
199057,InPlay
262967,FoulBall
37875,FoulBall
192428,InPlay
176343,StrikeSwinging
166511,FoulBall
51154,FoulBall
46769,StrikeCalled
167298,StrikeSwinging
66722,FoulBall
165164,InPlay
156291,BallCalled
103916,FoulBall
5356,BallCalled
17897,BallCalled
179750,FoulBall
91690,BallCalled
250700,BallCalled
4760,FoulBall
243055,InPlay
182609,InPlay
156,InPlay
145636,FoulBall
1676,BallCalled
252543,StrikeCalled
103545,BallCalled
266202,InPlay
103305,BallCalled
185035,BallCalled
247037,StrikeCalled
143182,StrikeCalled
242083,BallCalled
156318,InPlay
211194,BallCalled
56717,FoulBall
13040,BallCalled
242721,InPlay
102130,BallCalled
18577,FoulBall
186091,BallCalled
22002,FoulBall
127159,FoulBall
74434,BallCalled
195410,FoulBall
28355,BallCalled
85912,BallCalled
142462,BallCalled
80352,FoulBall
201889,InPlay
205023,BallCalled
1905,FoulBall
102161,StrikeSwinging
267760,FoulBall
194858,FoulBall
180822,StrikeSwinging
39549,StrikeCalled
104749,InPlay
36172,InPlay
83323,StrikeCalled
4853,StrikeCalled
86977,BallCalled
8290,BallCalled
97216,InPlay
212217,BallCalled
66963,StrikeCalled
70560,FoulBall
51494,BallCalled
253009,BallCalled
148507,StrikeSwinging
7242,BallCalled
241531,InPlay
230056,BallCalled
58809,FoulBall
137275,FoulBall
250494,StrikeSwinging
172707,FoulBall
104315,FoulBall
215194,BallCalled
101347,StrikeCalled
148483,InPlay
215948,BallCalled
263206,BallCalled
55403,InPlay
198717,FoulBall
40866,StrikeSwinging
40923,BallCalled
216215,InPlay
7673,BallCalled
2411,FoulBall
223319,FoulBall
13276,FoulBall
197695,FoulBall
55471,StrikeSwinging
126465,BallCalled
28760,FoulBall
148337,FoulBall
141675,StrikeCalled
196674,BallCalled
15575,FoulBall
243834,BallCalled
184315,InPlay
188472,StrikeCalled
130893,StrikeSwinging
19321,BallCalled
13576,InPlay
268042,BallCalled
187701,BallCalled
104194,BallCalled
77158,InPlay
128700,FoulBall
67731,FoulBall
88401,StrikeSwinging
197834,StrikeSwinging
104914,StrikeSwinging
104100,InPlay
211660,InPlay
119167,StrikeCalled
245151,InPlay
58532,StrikeSwinging
222439,StrikeSwinging
169827,StrikeCalled
124050,BallCalled
249574,BallCalled
200598,BallCalled
101724,BallCalled
41510,InPlay
228455,InPlay
80526,BallCalled
118305,FoulBall
913,StrikeCalled
81538,BallCalled
254417,InPlay
47598,StrikeSwinging
205567,FoulBall
116730,BallCalled
256239,InPlay
31969,BallCalled
59445,FoulBall
194111,InPlay
61229,BallCalled
236740,StrikeCalled
94350,BallCalled
136335,InPlay
97933,StrikeCalled
244683,StrikeCalled
12436,BallCalled
103441,BallCalled
8136,InPlay
238609,BallCalled
73338,StrikeCalled
209650,BallCalled
14699,InPlay
11769,StrikeSwinging
160399,BallCalled
18333,BallCalled
141269,StrikeSwinging
254083,BallCalled
146256,BallCalled
255666,BallCalled
96421,BallCalled
37561,BallCalled
53046,BallCalled
65330,BallCalled
265409,StrikeCalled
48801,BallCalled
180729,BallCalled
13483,BallCalled
112194,BallCalled
46272,BallCalled
12395,BallCalled
64438,FoulBall
626,FoulBall
208887,BallCalled
134979,BallCalled
87226,FoulBall
166698,InPlay
233177,StrikeCalled
65920,FoulBall
168542,StrikeSwinging
35188,BallCalled
1475,FoulBall
166690,StrikeCalled
139373,StrikeCalled
265967,InPlay
208508,InPlay
51231,InPlay
234548,FoulBall
106797,InPlay
231577,FoulBall
5457,BallCalled
7011,InPlay
268082,BallCalled
134420,BallCalled
72613,BallCalled
229489,BallCalled
9211,InPlay
34117,InPlay
149342,StrikeCalled
25446,InPlay
179392,BallCalled
164311,FoulBall
39337,FoulBall
164118,InPlay
187874,BallCalled
18642,StrikeSwinging
164241,BallCalled
183611,BallCalled
225506,InPlay
157654,BallCalled
57135,BallCalled
34405,StrikeCalled
266387,BallCalled
65473,StrikeSwinging
64042,StrikeCalled
178135,BallCalled
194361,BallCalled
110430,BallCalled
54533,StrikeSwinging
108370,StrikeCalled
69449,FoulBall
246612,BallCalled
194227,InPlay
268429,FoulBall
116542,StrikeCalled
36777,BallCalled
263149,BallCalled
159466,FoulBall
255691,StrikeSwinging
137383,BallCalled
146766,BallCalled
59530,StrikeSwinging
171391,InPlay
95557,BallCalled
179323,StrikeCalled
167864,InPlay
215493,BallCalled
6989,InPlay
14332,BallCalled
185842,BallCalled
250094,InPlay
254477,StrikeCalled
164720,BallCalled
131465,StrikeCalled
116535,BallCalled
14322,BallCalled
247871,FoulBall
149142,FoulBall
128456,StrikeSwinging
99756,StrikeCalled
111266,StrikeSwinging
107469,StrikeSwinging
200920,FoulBall
30528,InPlay
258554,FoulBall
126095,StrikeSwinging
43852,StrikeCalled
134355,StrikeSwinging
182732,InPlay
202048,BallCalled
217029,FoulBall
52453,InPlay
109955,InPlay
15581,StrikeSwinging
54655,InPlay
14134,StrikeCalled
81406,BallCalled
80936,FoulBall
118218,BallCalled
245719,InPlay
248785,InPlay
88245,FoulBall
108009,FoulBall
191885,StrikeCalled
200219,FoulBall
94839,BallCalled
252863,InPlay
51042,InPlay
193232,StrikeSwinging
262142,FoulBall
203171,InPlay
2990,InPlay
224064,FoulBall
99813,InPlay
228283,FoulBall
187948,BallCalled
188712,FoulBall
79186,BallCalled
199513,BallCalled
100398,StrikeCalled
215035,FoulBall
221463,InPlay
44287,BallCalled
154453,InPlay
156283,FoulBall
223031,BallCalled
149126,BallCalled
256103,BallCalled
243838,InPlay
183735,InPlay
234733,FoulBall
62655,InPlay
240004,FoulBall
